Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years_Operating,Outlet_Age_Category,Item_Category_Code,Item_Numeric_ID,Price_per_Weight_Ratio,High_Value_Item,Has_Zero_Visibility,Item_Visibility_Corrected,MRP_Price_Segment,Weight_Category,Store_Avg_Sales,Store_Sales_Std,Store_Product_Count,Store_Median_Sales,Store_Min_Sales,Store_Max_Sales,Store_Sales_Range,Market_Segment,Outlet_Item_Interaction,Size_Location_Interaction,Visibility_Type_Ratio,MRP_Type_Ratio
FDG47,12.8,0,0.069605676,15,261.9252,OUT035,2004,2,1,1,4984.1788,9,0,1,0,20.46290625,1,0,0.069605676,2,0,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,1,31,4,0.9536306472586161,1.7490607427365037
FDM45,8.655,1,0.088373591,13,119.3756,OUT045,2002,2,1,1,1454.1072,11,0,1,0,13.792674754477183,0,0,0.088373591,4,1,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,2,29,4,1.2363333063138904,0.8150713356243035
FDQ40,11.1,1,0.035853059,5,176.8712,OUT027,1985,1,2,3,3691.1952,28,1,1,0,15.934342342342342,0,0,0.035853059,3,2,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,2,53,2,0.4992800780559769,1.2960693855701269
FDF34,9.3,1,0.01404119,13,199.1084,OUT049,1999,1,0,1,396.8168,14,0,1,0,21.409505376344082,1,0,0.01404119,2,2,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,29,1,0.19643414577644056,1.359470021696377
FDP24,20.6,0,0.083473583,0,120.8756,OUT017,2007,2,1,1,1211.756,6,2,1,0,5.867747572815534,0,0,0.083473583,4,3,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,16,4,1.1388404190590593,0.9483545563997602
FDT55,13.6,1,0.076434542,6,155.8946,OUT019,1985,2,0,0,473.3838,28,1,1,0,11.462838235294118,0,0,0.076434542,4,0,340.3297227272727,249.97944948330021,528,265.3213,33.9558,1482.0708,1448.115,2,6,3,1.0426979453741319,1.0803189400840187
FDH60,19.7,1,0.08073703,0,197.011,OUT046,1997,2,0,1,3338.987,16,1,1,0,10.000558375634517,1,0,0.08073703,2,3,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,16,3,1.1015052879518044,1.5456906067963523
FDF57,14.5,1,0.0,6,169.6448,OUT035,2004,2,1,1,2045.3376,9,0,1,0,11.699641379310345,0,1,0.07330458675889538,3,0,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,22,4,1.0000000000000002,1.1756051237616014
NCX29,10.0,0,0.089152528,8,147.7102,OUT046,1997,2,0,1,437.4306,16,1,2,0,14.771019999999998,0,0,0.089152528,4,2,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,24,3,1.477539215316199,1.1097012393619712
FDD34,7.945,0,0.015863075,13,161.821,OUT013,1987,0,2,1,2446.815,26,1,1,0,20.367652611705473,0,0,0.015863075,3,1,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,29,0,0.22192204414388025,1.1048795449158824
FDQ15,20.35,1,0.151308326,10,81.7276,OUT049,1999,1,0,1,2030.69,14,0,1,0,4.016098280098279,0,0,0.151308326,0,3,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,0,26,1,2.373801335177372,0.5825570969067819
FDL12,15.85,1,0.121609722,0,60.222,OUT035,2004,2,1,1,539.298,9,0,1,0,3.7994952681388012,0,0,0.121609722,0,0,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,0,16,4,1.659136481108469,0.47248417460187464
FDS22,16.85,1,0.023135131,13,44.8428,OUT013,1987,0,2,1,703.0848,26,1,1,0,2.6612937685459936,0,0,0.023135131,0,3,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,0,29,0,0.32365701877198794,0.3061771491756566
NCM29,11.5,0,0.017714096,8,132.9626,OUT018,2009,1,2,2,1442.7886,4,2,2,0,11.561965217391306,0,0,0.017714096,4,2,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,40,2,0.29357856800062715,0.9989070626726526
FDO24,11.1,0,0.0,0,156.4604,OUT049,1999,1,0,1,2376.906,14,0,1,0,14.095531531531531,0,1,0.07329699719383698,4,2,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,16,1,1.0,1.227542475372441
NCJ43,6.635,0,0.027069402,9,174.9396,OUT046,1997,2,0,1,1744.396,16,1,2,0,26.36617935192163,0,0,0.027069402,3,1,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,25,3,0.42840924814579856,1.176171276641842
FDA37,7.81,1,0.055226755,3,123.1046,OUT046,1997,2,0,1,871.5322,16,1,1,0,15.762432778489117,0,0,0.055226755,4,1,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,19,3,0.7690553997889739,0.8880664318964199
NCM07,9.395,0,0.040124625,11,85.1908,OUT018,2009,1,2,2,1342.2528,4,2,2,0,9.06767429483768,0,0,0.040124625,1,2,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,43,2,0.653426913188661,0.6369641479807855
FDT49,7.0,0,0.151376958,3,108.228,OUT035,2004,2,1,1,1171.808,9,0,1,0,15.461142857142857,0,0,0.151376958,1,1,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,19,4,2.107986734935426,0.7807478663777447
FDP23,6.71,0,0.03558013,1,217.5166,OUT035,2004,2,1,1,4572.0486,9,0,1,0,32.41678092399404,1,0,0.03558013,2,1,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,1,17,4,0.4832699985010948,1.5384173721044863
DRF51,15.75,0,0.166513779,4,38.0506,OUT018,2009,1,2,2,265.6542,4,2,0,0,2.4159111111111113,0,0,0.166513779,0,0,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,0,36,2,2.1987731400595667,0.2584415010222283
NCZ41,19.85,0,0.06478563,8,123.7704,OUT017,2007,2,1,1,2503.408,6,2,2,0,6.2352846347607045,0,0,0.06478563,4,3,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,24,4,1.0737026875330513,0.9298488951766832
DRJ11,9.5,0,0.085223447,7,189.2872,OUT049,1999,1,0,1,6050.7904,14,0,0,0,19.924968421052633,1,0,0.085223447,3,2,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,23,1,1.2109412757042946,1.3786893721141862
FDP37,15.6,0,0.143915417,2,127.5994,OUT017,2007,2,1,1,2441.4886,6,2,1,0,8.179448717948718,0,0,0.143915417,4,0,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,18,4,1.6607573480338789,0.9247308717610334
FDT60,12.0,0,0.132275338,0,123.8388,OUT019,1985,2,0,0,123.8388,28,1,1,0,10.3199,0,0,0.132275338,4,2,340.3297227272727,249.97944948330021,528,265.3213,33.9558,1482.0708,1448.115,2,0,3,1.8046487995980562,0.9716029557584709
FDA09,13.35,1,0.149338159,13,178.666,OUT035,2004,2,1,1,1797.66,9,0,1,0,13.383220973782771,0,0,0.149338159,3,0,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,29,4,2.0892184846862167,1.2198936403306186
FDJ46,11.1,0,0.044823438,13,174.2054,OUT046,1997,2,0,1,1926.1594,16,1,1,0,15.694180180180181,0,0,0.044823438,3,2,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,29,3,0.6270731864103574,1.1894376074421074
FDO48,15.0,1,0.02681843,0,219.7456,OUT013,1987,0,2,1,3094.6384,26,1,1,0,14.649706666666667,1,0,0.02681843,2,0,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,16,0,0.3658871580929508,1.7240596200457259
FDS59,14.8,1,0.04407225,1,109.057,OUT018,2009,1,2,2,1428.141,4,2,1,0,7.368716216216216,0,0,0.04407225,1,0,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,33,2,0.5986149064503102,0.7713212846725213
FDH44,19.1,1,0.025872153,6,145.7418,OUT046,1997,2,0,1,882.8508,16,1,1,0,7.630460732984293,0,0,0.025872153,4,3,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,22,3,0.3529404385716759,1.0099620314105624
NCM05,6.825,0,0.059835659,8,264.3226,OUT035,2004,2,1,1,4229.1616,9,0,2,0,38.72858608058608,1,0,0.059835659,2,1,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,1,24,4,0.9916660203599349,1.985774285129792
NCU06,17.6,0,0.13027716,9,228.001,OUT019,1985,2,0,0,1148.505,28,1,2,0,12.954602272727271,1,0,0.13027716,2,3,340.3297227272727,249.97944948330021,528,265.3213,33.9558,1482.0708,1448.115,1,9,3,2.061809129221617,1.5329189459997428
FDV13,17.35,1,0.027653795,3,88.0856,OUT049,1999,1,0,1,1318.284,14,0,1,0,5.076979827089337,0,0,0.027653795,1,3,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,19,1,0.3850905302947335,0.635442253932471
FDA23,9.8,0,0.04714777,0,102.4016,OUT013,1987,0,2,1,1720.4272,26,1,1,0,10.449142857142856,0,0,0.04714777,1,2,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,16,0,0.6432428585759897,0.8034129629356601
FDJ60,19.35,1,0.062882112,0,164.1184,OUT017,2007,2,1,1,2807.0128,6,2,1,0,8.481571059431525,0,0,0.062882112,3,3,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,16,4,0.8579084329158209,1.2876249005509666
FDN13,18.6,0,0.152294691,2,98.9358,OUT049,1999,1,0,1,1508.037,14,0,1,0,5.319129032258064,0,0,0.152294691,1,3,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,18,1,1.7574526233336007,0.7170017146034796
DRF49,7.27,0,0.071064499,14,114.4518,OUT035,2004,2,1,1,1366.2216,9,0,0,0,15.743026134800552,0,0,0.071064499,1,1,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,30,4,1.0165728352288996,0.8452632986516551
FDK20,12.6,1,0.041726942,6,122.0072,OUT018,2009,1,2,2,1470.0864,4,2,1,0,9.683111111111112,0,0,0.041726942,4,2,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,38,2,0.5692268907707405,0.8454859179639248
FDB27,7.575,0,0.055121892,4,196.7768,OUT027,1985,1,2,3,5912.304,28,1,1,0,25.977135313531353,1,0,0.055121892,2,1,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,1,52,2,0.7278709082619782,1.3365174677495444
NCS18,12.65,0,0.042211119,9,108.6938,OUT046,1997,2,0,1,1393.5194,16,1,2,0,8.592395256916996,0,0,0.042211119,1,0,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,25,3,0.668047035327298,0.7307809410165167
FDZ49,11.0,1,0.132500853,3,220.3798,OUT027,1985,1,2,3,5289.1152,28,1,1,0,20.03452727272727,1,0,0.132500853,2,2,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,2,51,2,1.8451291674894725,1.589801702357561
FDN32,17.5,0,0.015557426,6,184.7266,OUT035,2004,2,1,1,2213.1192,9,0,1,0,10.555805714285714,0,0,0.015557426,3,3,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,22,4,0.21222991204042407,1.2801190337402608
FDO37,8.06,0,0.021409913,2,229.7326,OUT049,1999,1,0,1,6930.978,14,0,1,0,28.502803970223322,1,0,0.021409913,2,1,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,1,18,1,0.2470664441427847,1.6649045957107067
NCD31,12.1,0,0.015497337,9,165.5526,OUT018,2009,1,2,2,3453.5046,4,2,2,0,13.68203305785124,0,0,0.015497337,3,2,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,41,2,0.2452659461199795,1.113059666841448
NCV30,20.2,0,0.065612808,9,62.351,OUT027,1985,1,2,3,2150.534,28,1,2,0,3.086683168316832,0,0,0.065612808,0,3,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,0,57,2,1.0384098527191192,0.4192044298140357
FDY49,17.2,1,0.012030747,3,166.6184,OUT049,1999,1,0,1,1155.8288,14,0,1,0,9.687116279069768,0,0,0.012030747,3,3,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,19,1,0.16753312672173112,1.2019713964895742
FDM10,18.25,0,0.075603699,13,215.1218,OUT027,1985,1,2,3,3205.827,28,1,1,0,11.787495890410959,1,0,0.075603699,2,3,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,1,61,2,1.0576844292117784,1.4688061282867209
FDT11,5.94,1,0.029372367,1,186.7556,OUT046,1997,2,0,1,3942.8676,16,1,1,0,31.440336700336697,1,0,0.029372367,3,1,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,17,3,0.39895255458773216,1.3208557846977957
FDD39,16.7,0,0.070096518,4,217.885,OUT013,1987,0,2,1,3894.93,26,1,1,0,13.047005988023953,1,0,0.070096518,2,0,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,1,20,0,0.9256071294262196,1.4798853750066545
NCL31,7.39,0,0.120258245,11,141.547,OUT035,2004,2,1,1,2290.352,9,0,2,0,19.15385656292287,0,0,0.120258245,4,1,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,27,4,1.9583977125228145,1.0583345179788928
FDZ47,20.7,1,0.079281476,0,100.1042,OUT035,2004,2,1,1,892.8378,9,0,1,0,4.835951690821257,0,0,0.079281476,1,3,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,16,4,1.0816469846689192,0.7853882353821026
NCU18,15.1,0,0.097768728,9,142.4496,OUT019,1985,2,0,0,564.5984,28,1,2,0,9.433748344370862,0,0,0.097768728,4,0,340.3297227272727,249.97944948330021,528,265.3213,33.9558,1482.0708,1448.115,2,9,3,1.5473200056156056,0.9577312849070178
FDJ58,15.6,1,0.104786172,13,172.2764,OUT027,1985,1,2,3,1545.9876,28,1,1,0,11.043358974358974,0,0,0.104786172,3,0,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,2,61,2,1.4659428571227349,1.1762668036394937
FDX12,18.2,1,0.043626605,0,241.4196,OUT010,1998,2,2,0,482.0392,15,0,1,0,13.264813186813187,1,0,0.043626605,2,3,339.351661981982,271.0148547350674,555,250.3408,33.29,1775.6886,1742.3986,2,0,5,0.595203168891457,1.894107476316209
FDV60,20.2,1,0.117839328,0,195.211,OUT018,2009,1,2,2,2356.932,4,2,1,0,9.66391089108911,1,0,0.117839328,2,3,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,32,2,1.6076965293457923,1.531568333967762
NCB19,6.525,0,0.089858447,9,84.5882,OUT027,1985,1,2,3,2061.3168,28,1,2,0,12.963708812260537,0,0,0.089858447,0,1,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,0,57,2,1.422129300042132,0.5687117792817376
FDH45,15.1,1,0.185008985,6,42.3796,OUT019,1985,2,0,0,123.8388,28,1,1,0,2.8065960264900665,0,0,0.185008985,0,0,340.3297227272727,249.97944948330021,528,265.3213,33.9558,1482.0708,1448.115,0,6,3,2.5238391372221947,0.2936822991507383
FDB03,17.75,1,0.156701315,4,240.7538,OUT013,1987,0,2,1,4566.7222,26,1,1,0,13.563594366197183,1,0,0.156701315,2,3,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,20,0,2.0692019873863607,1.635211361944499
FDI27,8.71,1,0.0,4,43.5744,OUT017,2007,2,1,1,498.0184,6,2,1,0,5.00280137772675,0,1,0.07573031340354147,0,1,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,0,20,4,0.9999999999999998,0.29595941567657236
FDN22,18.85,1,0.139087683,13,251.7724,OUT017,2007,2,1,1,3020.0688,6,2,1,0,13.356625994694959,1,0,0.139087683,2,3,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,29,4,1.9458158602033981,1.7190486694210239
FDQ37,20.75,0,0.089243789,2,192.0478,OUT035,2004,2,1,1,4649.9472,9,0,1,0,9.255315662650602,1,0,0.089243789,3,3,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,18,4,1.0298568522935598,1.391797528152864
FDM02,12.5,1,0.073721115,3,85.6198,OUT035,2004,2,1,1,610.5386,9,0,1,0,6.849584,0,0,0.073721115,1,2,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,19,4,1.0265970102573276,0.6176541760883434
FDW38,5.325,1,0.138679995,4,53.7298,OUT046,1997,2,0,1,862.8768,16,1,1,0,10.090103286384975,0,0,0.138679995,0,1,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,0,20,3,1.8312349278289757,0.36493537977388324
FDP34,12.85,0,0.240268248,13,156.463,OUT019,1985,2,0,0,312.926,28,1,1,0,12.176108949416342,0,0,0.240268248,4,0,340.3297227272727,249.97944948330021,528,265.3213,33.9558,1482.0708,1448.115,2,13,3,3.361316815247281,1.068296254726974
FDY55,16.75,0,0.0,6,255.3988,OUT046,1997,2,0,1,4625.9784,16,1,1,0,15.247689552238805,1,1,0.07330458675889538,2,0,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,1,22,3,1.0000000000000002,1.7698634905553512
FDL34,16.0,0,0.040911824,13,141.2496,OUT013,1987,0,2,1,3387.5904,26,1,1,0,8.8281,0,0,0.040911824,4,0,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,29,0,0.5723502922185427,0.964422378847927
FDA09,13.35,1,0.149974858,13,179.766,OUT018,2009,1,2,2,5932.278,4,2,1,0,13.46561797752809,0,0,0.149974858,3,0,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,45,2,2.098125808366169,1.227404207558651
FDM51,11.8,1,0.026072872,10,99.8674,OUT017,2007,2,1,1,1018.674,6,2,1,0,8.463338983050848,0,0,0.026072872,1,2,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,26,4,0.4090443665704736,0.71185820481243
FDI34,10.65,1,0.085482761,13,231.4668,OUT018,2009,1,2,2,3225.1352,4,2,1,0,21.733971830985915,1,0,0.085482761,2,2,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,45,2,1.1958910274447272,1.5804063295068969
NCD31,12.1,0,0.015521768,9,165.8526,OUT017,2007,2,1,1,3124.5994,6,2,2,0,13.706826446280992,0,0,0.015521768,3,2,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,25,4,0.2456525991513782,1.1150766566081594
FDW33,9.395,0,0.099101845,13,105.828,OUT035,2004,2,1,1,1704.448,9,0,1,0,11.264289515699842,0,0,0.099101845,1,2,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,29,4,1.3864199734811804,0.7225711896438534
NCP05,19.6,0,0.025281802,8,152.0024,OUT035,2004,2,1,1,2884.2456,9,0,2,0,7.755224489795918,0,0,0.025281802,4,3,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,24,4,0.4189993792308336,1.1419472160080624
FDL56,14.1,0,0.125675936,6,86.9198,OUT013,1987,0,2,1,1133.8574,26,1,1,0,6.164524822695035,0,0,0.125675936,1,0,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,22,0,1.7144348199295927,0.602337131679448
FDN01,8.895,0,0.07204818,2,177.937,OUT027,1985,1,2,3,6881.043,28,1,1,0,20.004159640247334,0,0,0.07204818,3,2,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,2,50,2,0.8314226984275601,1.2895345677843548
FDA25,16.5,1,0.068263916,3,104.799,OUT045,2002,2,1,1,1238.388,11,0,1,0,6.351454545454546,0,0,0.068263916,1,0,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,2,19,4,0.9506032576156417,0.7560113431692471
FDF08,14.3,1,0.109144085,6,88.2856,OUT010,1998,2,2,0,175.7712,15,0,1,0,6.173818181818182,0,0,0.109144085,1,0,339.351661981982,271.0148547350674,555,250.3408,33.29,1775.6886,1742.3986,2,6,5,1.4889120834823557,0.61180185725921
FDH08,7.51,0,0.017425784,6,227.901,OUT035,2004,2,1,1,459.402,9,0,1,0,30.346338215712386,1,0,0.017425784,2,1,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,1,22,4,0.237717512238556,1.579309140689209
DRH03,17.25,0,0.035118834,4,93.412,OUT049,1999,1,0,1,932.12,14,0,0,0,5.415188405797101,0,0,0.035118834,1,3,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,20,1,0.4637354900786359,0.634458786286902
FDQ31,5.785,1,0.054066567,6,87.0856,OUT018,2009,1,2,2,1406.1696,4,2,1,0,15.053690579083836,0,0,0.054066567,1,1,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,38,2,0.7375604909666738,0.603486093094827
FDO10,13.65,1,0.012823829,13,55.5588,OUT017,2007,2,1,1,916.1408,6,2,1,0,4.070241758241758,0,0,0.012823829,0,0,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,0,29,4,0.17940344765637,0.3793437295534728
FDT39,6.26,1,0.009883257,10,149.8366,OUT049,1999,1,0,1,1964.7758,14,0,1,0,23.935559105431313,0,0,0.009883257,4,1,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,26,1,0.15505352073289813,1.0680403524192896
FDM22,14.0,1,0.041754584,13,53.464,OUT027,1985,1,2,3,1597.92,28,1,1,0,3.818857142857143,0,0,0.041754584,0,0,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,0,61,2,0.5841403784359184,0.365040878435943
FDR21,19.7,0,0.112036236,13,174.937,OUT010,1998,2,2,0,882.185,15,0,1,0,8.880050761421321,0,0,0.112036236,3,3,339.351661981982,271.0148547350674,555,250.3408,33.29,1775.6886,1742.3986,2,13,5,1.5673701669636046,1.194432817427588
FDQ01,19.7,1,0.161610636,3,255.2014,OUT017,2007,2,1,1,3570.0196,6,2,1,0,12.954385786802032,1,0,0.161610636,2,3,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,19,4,2.250494932739219,1.8410018530011956
FDZ03,13.65,1,0.078909166,4,186.724,OUT049,1999,1,0,1,4474.176,14,0,1,0,13.679413919413918,1,0,0.078909166,3,0,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,20,1,1.0419759598711744,1.268238367775398
NCK05,20.1,0,0.077769768,8,63.0536,OUT018,2009,1,2,2,980.0576,4,2,2,0,3.1369950248756218,0,0,0.077769768,0,3,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,0,40,2,1.2888908992692036,0.47370227693303507
FDW55,12.6,1,0.021951613,6,250.9092,OUT013,1987,0,2,1,4731.1748,26,1,1,0,19.91342857142857,1,0,0.021951613,2,2,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,22,0,0.29945756426130066,1.7387514448950063
FDF47,20.85,0,0.097770004,15,222.8746,OUT049,1999,1,0,1,3589.9936,14,0,1,0,10.689429256594723,1,0,0.097770004,2,3,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,1,31,1,1.3394952474421407,1.488292128489741
DRO59,11.8,0,0.094817105,7,77.9012,OUT019,1985,2,0,0,75.9012,28,1,0,0,6.601796610169491,0,0,0.094817105,0,2,340.3297227272727,249.97944948330021,528,265.3213,33.9558,1482.0708,1448.115,0,7,3,1.3472577105134935,0.567399995958214
NCM55,15.6,0,0.066726133,11,185.8924,OUT046,1997,2,0,1,3516.7556,16,1,2,0,11.916179487179487,1,0,0.066726133,3,0,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,27,3,1.0866307439684746,1.3899011886506922
FDY31,5.98,0,0.043809261,6,146.8418,OUT017,2007,2,1,1,1765.7016,6,2,1,0,24.555484949832774,0,0,0.043809261,4,1,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,22,4,0.5976332851325137,1.0175848152279134
FDJ57,7.42,1,0.0,12,184.3582,OUT019,1985,2,0,0,185.7582,28,1,1,0,24.846118598382752,0,1,0.07440612557647058,3,1,340.3297227272727,249.97944948330021,528,265.3213,33.9558,1482.0708,1448.115,2,12,3,1.0,1.3048328282821375
FDV51,16.35,0,0.032671446,10,165.4842,OUT018,2009,1,2,2,1492.0578,4,2,1,0,10.121357798165135,0,0,0.032671446,3,0,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,42,2,0.512566123671049,1.1795769744363138
DRG36,14.15,0,0.095378221,14,170.5106,OUT046,1997,2,0,1,2395.5484,16,1,0,0,12.050219081272084,0,0,0.095378221,3,0,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,30,3,1.3643789783286668,1.2592755396688642
